  0.90000000      -3.0787885      0.91617963      0.16300000     -0.59706186E-01
  0.90000000      -3.0784886      0.91648507      0.16400000     -0.59755238E-01
  0.90000000      -3.0781507      0.91682919      0.16500000     -0.59810822E-01
  0.90000000      -3.0777752      0.91721180      0.16600000     -0.59872970E-01
  0.90000000      -3.0773603      0.91763473      0.16700000     -0.59942055E-01
  0.90000000      -3.0769037      0.91810040      0.16800000     -0.60018539E-01
  0.90000000      -3.0764030      0.91861128      0.16900000     -0.60102906E-01
  0.90000000      -3.0758561      0.91916966      0.17000000     -0.60195610E-01
  0.90000000      -3.0752612      0.91977740      0.17100000     -0.60297039E-01
  0.90000000      -3.0746172      0.92043579      0.17200000     -0.60407490E-01
  0.90000000      -3.0739236      0.92114549      0.17300000     -0.60527153E-01
  0.90000000      -3.0731804      0.92190643      0.17400000     -0.60656096E-01
  0.90000000      -3.0723889      0.92271753      0.17500000     -0.60794213E-01
  0.90000000      -3.0715521      0.92357590      0.17600000     -0.60941082E-01
  0.90000000      -3.0708846      0.92426111      0.17700000     -0.61059361E-01
  0.90000000      -3.0702116      0.92495248      0.17800000     -0.61177988E-01
  0.90000000      -3.0695891      0.92559249      0.17900000     -0.61283067E-01
  0.90000000      -3.0706705      0.92448102      0.18000000     -0.61119700E-01
  0.90000000      -3.0697902      0.92538568      0.18100000     -0.61275412E-01
  0.90000000      -3.0690033      0.92619509      0.18200000     -0.61412001E-01
  0.90000000      -3.0679193      0.92731136      0.18300000     -0.61609845E-01
  0.90000000      -3.0667691      0.92849722      0.18400000     -0.61820911E-01
  0.90000000      -3.0684568      0.92675770      0.18500000     -0.61451309E-01
  0.90000000      -3.0674879      0.92775598      0.18600000     -0.61631054E-01
  0.90000000      -3.0664354      0.92884152      0.18700000     -0.61827341E-01
  0.90000000      -3.0653182      0.92999531      0.18800000     -0.62036836E-01
  0.90000000      -3.0641434      0.93121000      0.18900000     -0.62258278E-01
  0.90000000      -3.0629161      0.93248071      0.19000000     -0.62490854E-01
  0.90000000      -3.0616407      0.93380313      0.19100000     -0.62733830E-01
  0.90000000      -3.0603218      0.93517258      0.19200000     -0.62986405E-01
  0.90000000      -3.0592849      0.93625056      0.19300000     -0.63181213E-01
  0.90000000      -3.0579168      0.93767488      0.19400000     -0.63445948E-01
  0.90000000      -3.0565257      0.93912537      0.19500000     -0.63716524E-01
  0.90000000      -3.0574309      0.93818127      0.19600000     -0.63501365E-01
  0.90000000      -3.0573556      0.93825977      0.19700000     -0.63494484E-01
  0.90000000      -3.0574787      0.93813147      0.19800000     -0.63447021E-01
  0.90000000      -3.0570547      0.93857351      0.19900000     -0.63516630E-01
  0.90000000      -3.0559033      0.93977506      0.20000000     -0.63746346E-01
  0.90000000      -3.0548414      0.94088449      0.20100000     -0.63961767E-01
  0.90000000      -3.0540644      0.94169714      0.20200000     -0.64124907E-01
  0.90000000      -3.0556938      0.93999380      0.20300000     -0.63844874E-01
  0.90000000      -3.0543206      0.94142914      0.20400000     -0.64124332E-01
  0.90000000      -3.0528868      0.94293016      0.20500000     -0.64417553E-01
  0.90000000      -3.0514041      0.94448481      0.20600000     -0.64722241E-01
  0.90000000      -3.0511862      0.94471353      0.20700000     -0.64767805E-01
  0.90000000      -3.0498337      0.94613432      0.20800000     -0.65046420E-01
  0.90000000      -3.0486120      0.94741950      0.20900000     -0.65297221E-01
  0.90000000      -3.0483226      0.94772413      0.21000000     -0.65456038E-01
  0.90000000      -3.0469308      0.94919093      0.21100000     -0.65747202E-01
  0.90000000      -3.0537286      0.94204853      0.21200000     -0.65214430E-01
  0.90000000      -3.0553847      0.94031667      0.21300000     -0.64913190E-01
  0.90000000      -3.0538900      0.94187968      0.21400000     -0.65232325E-01
  0.90000000      -3.0537148      0.94206297      0.21500000     -0.65428049E-01
  0.90000000      -3.0553597      0.94034278      0.21600000     -0.65124298E-01
  0.90000000      -3.0538673      0.94190338      0.21700000     -0.65447409E-01
  0.90000000      -3.0523307      0.94351290      0.21800000     -0.65781623E-01
  0.90000000      -3.0507572      0.94516389      0.21900000     -0.66125429E-01
  0.90000000      -3.0491528      0.94685039      0.22000000     -0.66477615E-01
  0.90000000      -3.0475229      0.94856669      0.22100000     -0.66837010E-01
  0.90000000      -3.0462284      0.94993194      0.22200000     -0.67120233E-01
  0.90000000      -3.0471444      0.94896566      0.22300000     -0.66890098E-01
  0.90000000      -3.0467241      0.94940892      0.22400000     -0.66971473E-01
  0.90000000      -3.0451927      0.95102579      0.22500000     -0.67315280E-01
  0.90000000      -3.0436370      0.95267107      0.22600000     -0.67666082E-01
  0.90000000      -3.0420721      0.95432901      0.22700000     -0.68020535E-01
  0.90000000      -3.0406959      0.95578943      0.22800000     -0.68332431E-01
  0.90000000      -3.0435875      0.95272347      0.22900000     -0.67638283E-01
  0.90000000      -3.0494763      0.94651004      0.23000000     -0.66184855E-01
  0.90000000      -3.0493360      0.94665765      0.23100000     -0.66198595E-01
  0.90000000      -3.0484645      0.94757475      0.23200000     -0.66400360E-01
  0.90000000      -3.0474312      0.94866326      0.23300000     -0.66640605E-01
  0.90000000      -3.0463059      0.94985020      0.23400000     -0.66903380E-01
  0.90000000      -3.0451172      0.95110556      0.23500000     -0.67182134E-01
  0.90000000      -3.0438822      0.95241164      0.23600000     -0.67472990E-01
  0.90000000      -3.0428745      0.95347862      0.23700000     -0.67712724E-01
  0.90000000      -3.0415891      0.95484128      0.23800000     -0.68017989E-01
  0.90000000      -3.0402990      0.95621104      0.23900000     -0.68325692E-01
