  0.90000000      -3.0521743      0.94367692      0.54717557E-01 -0.32994019E-01
  0.90000000      -3.0495727      0.94640867      0.55313419E-01 -0.33136382E-01
  0.90000000      -3.0470266      0.94908989      0.55927324E-01 -0.33277143E-01
  0.90000000      -3.0445488      0.95170645      0.56558305E-01 -0.33415543E-01
  0.90000000      -3.0421596      0.95423619      0.57203069E-01 -0.33550369E-01
  0.90000000      -3.0443313      0.95193645      0.56615434E-01 -0.33427758E-01
  0.90000000      -3.0422806      0.95410799      0.57169484E-01 -0.33543511E-01
  0.90000000      -3.0410342      0.95543021      0.57520892E-01 -0.33614368E-01
  0.90000000      -3.0763916      0.91862291      0.50191998E-01 -0.31730705E-01
  0.90000000      -3.0788300      0.91613746      0.49808256E-01 -0.31609006E-01
  0.90000000      -3.0803351      0.91460663      0.49576244E-01 -0.31534339E-01
  0.90000000      -3.0801277      0.91481739      0.49607996E-01 -0.31544606E-01
  0.90000000      -3.0802678      0.91467500      0.49586537E-01 -0.31537669E-01
  0.90000000      -3.0803413      0.91460036      0.49575301E-01 -0.31534034E-01
  0.90000000      -3.0807660      0.91416881      0.97318774E-01 -0.29612922E-01
  0.90000000      -3.0808202      0.91411383      0.91385505E-01 -0.30304743E-01
  0.90000000      -3.0807792      0.91415542      0.96248899E-01 -0.29737744E-01
  0.90000000      -3.0807181      0.91421754      0.10049952     -0.29246909E-01
  0.90000000      -3.0806395      0.91429733      0.10440429     -0.28818454E-01
  0.90000000      -3.0805439      0.91439442      0.10845605     -0.28415412E-01
  0.90000000      -3.0804309      0.91450929      0.11157870     -0.28149052E-01
  0.90000000      -3.0802998      0.91464254      0.11476376     -0.27928466E-01
  0.90000000      -3.0801492      0.91479554      0.11775927     -0.27780524E-01
  0.90000000      -3.0799772      0.91497039      0.12055464     -0.27705869E-01
  0.90000000      -3.0797810      0.91516989      0.12314132     -0.27701603E-01
  0.90000000      -3.0795575      0.91539714      0.12551776     -0.27761673E-01
  0.90000000      -3.0793975      0.91555993      0.12694293     -0.27830890E-01
  0.90000000      -3.0791789      0.91578235      0.12860913     -0.27946754E-01
  0.90000000      -3.0788833      0.91608320      0.13047266     -0.28125256E-01
  0.90000000      -3.0786722      0.91629805      0.13159529     -0.28259946E-01
  0.90000000      -3.0789249      0.91604089      0.13023296     -0.28099222E-01
  0.90000000      -3.0787885      0.91617963      0.13099508     -0.28185282E-01
  0.90000000      -3.0784886      0.91648507      0.13247512     -0.28380631E-01
  0.90000000      -3.0781507      0.91682919      0.13383978     -0.28596706E-01
  0.90000000      -3.0777752      0.91721180      0.13511533     -0.28831897E-01
  0.90000000      -3.0773603      0.91763473      0.13629071     -0.29079420E-01
  0.90000000      -3.0769037      0.91810040      0.13737113     -0.29334979E-01
  0.90000000      -3.0764030      0.91861128      0.13836402     -0.29595236E-01
  0.90000000      -3.0758561      0.91916966      0.13927748     -0.29857652E-01
